key,congress,number,bill_type,is_alive,current_status,title_without_number
108#house_bill=2402,108,2402,house_bill,False,referred,Health Coverage, Affordability, Responsibility, and Equity Act of 2003
110#house_bill=6559,110,6559,house_bill,False,referred,OFS Act
112#house_bill=3787,112,3787,house_bill,False,referred,Jobs Score Act of 2012
111#house_resolution=989,111,989,house_resolution,False,prov_kill_suspensionfailed,Expressing the sense of the House of Representatives that the United States should adopt national policies and pursue international agreements to prevent ocean acidification, to study the impacts of ocean acidification, and to address the effects of ocean acidification on marine ecosystems and coastal economies.
111#house_resolution=987,111,987,house_resolution,False,referred,Recognizing the importance of trade to the United States economy and the importance of passing free trade agreements with Colombia, South Korea, and Panama.
106#house_bill=45,106,45,house_bill,False,reported,Nuclear Waste Policy Act of 1999
111#house_resolution=981,111,981,house_resolution,False,passed_simpleres,Supporting continued political and economic development in Ukraine.
112#house_bill=3036,112,3036,house_bill,False,referred,Ready-to-Compete Act
111#house_resolution=982,111,982,house_resolution,False,referred,Expressing the sense of the House of Representatives that France and other member states of the North Atlantic Treaty Organization and the European Union should decline to sell major weapons systems or offensive military equipment to the Russian Federation.
111#house_bill=1716,111,1716,house_bill,False,referred,Property Tax Relief Act of 2009
110#house_bill=6228,110,6228,house_bill,False,referred,Ban Poisonous Additives Act of 2008
110#house_resolution=1279,110,1279,house_resolution,False,passed_simpleres,Recognizing the Special Olympics’ 40th anniversary.
109#house_bill=5212,109,5212,house_bill,False,referred,Military Domestic and Sexual Violence Response Act
109#house_bill=5219,109,5219,house_bill,False,reported,Judicial Transparency and Ethics Enhancement Act of 2006
109#house_bill=5218,109,5218,house_bill,False,referred,Restore a Rational Tax Rate on Petroleum Production Act of 2006
110#house_resolution=1272,110,1272,house_resolution,False,passed_simpleres,Honoring and recognizing Alice Mary Robertson who, while a Member of Congress, became the first woman to preside over the floor of the House of Representatives.
110#house_bill=1205,110,1205,house_bill,False,pass_over_house,Coral Reef Conservation Amendments Act of 2007
111#house_bill=3943,111,3943,house_bill,False,referred,Post 9/11 Troops to Teachers Enhancement Act
109#house_bill=1902,109,1902,house_bill,False,referred,Healthy Families Act
112#house_bill=2920,112,2920,house_bill,False,referred,Detroit Jobs Trust Fund Act
112#house_bill=1825,112,1825,house_bill,False,referred,Commuter Relief Act
110#house_bill=4475,110,4475,house_bill,False,referred,To suspend temporarily the duty on yarn of carded camel hair yarn.
112#senate_bill=1152,112,1152,senate_bill,False,referred,Cybersecurity Enhancement Act of 2011
111#house_bill=5015,111,5015,house_bill,False,referred,To require a plan for the safe, orderly, and expeditious redeployment of United States Armed Forces from Afghanistan.
111#house_bill=5017,111,5017,house_bill,False,pass_over_house,Rural Housing Preservation and Stabilization Act of 2010
111#house_bill=5012,111,5012,house_bill,False,pass_over_house,Weekends Without Hunger Act
111#house_bill=5013,111,5013,house_bill,False,pass_over_house,Implementing Management for Performance and Related Reforms to Obtain Value in Every Acquisition Act of 2010
112#house_bill=3257,112,3257,house_bill,False,referred,Regulatory Time-Out Act of 2011
106#house_bill=2436,106,2436,house_bill,False,pass_over_house,Unborn Victims of Violence Act of 1999
106#house_bill=2121,106,2121,house_bill,False,reported,Secret Evidence Repeal Act of 2000
111#house_bill=5019,111,5019,house_bill,False,pass_over_house,Home Star Energy Retrofit Act of 2010
112#house_bill=3251,112,3251,house_bill,False,referred,To ensure that Federal assistance provided under the Robert T. Stafford Disaster Relief and Emergency Assistance Act for the construction of certain emergency levees is not conditioned on the subsequent dismantlement of those levees, except as provided for in a status certificate, and for other purposes.
106#house_bill=2122,106,2122,house_bill,False,fail_originating_house,Mandatory Gun Show Background Check Act
110#house_bill=3985,110,3985,house_bill,False,enacted_signed,Over-the-Road Bus Transportation Accessibility Act of 2007
111#house_bill=3110,111,3110,house_bill,False,referred,FACE Act
108#house_bill=3752,108,3752,house_bill,False,pass_over_house,Commercial Space Launch Amendments Act of 2004
108#house_bill=3205,108,3205,house_bill,False,referred,Federal Law Enforcement Pay and Benefits Parity Act of 2003
108#house_bill=3204,108,3204,house_bill,False,enacted_signed,Benjamin Franklin Commemorative Coin Act
108#house_bill=3207,108,3207,house_bill,False,reported,Manhattan Project Sites Study Act of 2004
112#house_bill=2250,112,2250,house_bill,False,pass_over_house,EPA Regulatory Relief Act of 2011
112#house_bill=85,112,85,house_bill,False,referred,TEACH for Our Future Act of 2011
112#house_bill=2257,112,2257,house_bill,False,referred,To waive the requirement that existing traffic signs meet minimum retroreflectivity standards on or before the compliance dates established by the Federal Highway Administration.
107#house_bill=1198,107,1198,house_bill,False,referred,Justice for United States Prisoners of War Act of 2001
111#house_bill=4069,111,4069,house_bill,False,referred,S Corporation Inventory Contribution Act of 2009
110#house_bill=3997,110,3997,house_bill,False,pass_back_senate,Defenders of Freedom Tax Relief Act of 2007
110#house_bill=4462,110,4462,house_bill,False,referred,Code Talkers Recognition Act
111#house_bill=5462,111,5462,house_bill,False,pass_over_house,Birth Defects Prevention, Risk Reduction, and Awareness Act of 2010
106#house_concurrent_resolution=206,106,206,house_concurrent_resolution,False,pass_over_house,Expressing grave concern regarding armed conflict in the North Caucasus region of the Russian Federation which has resulted in civilian casualties and internally displaced persons, and urging all sides to pursue dialog for peaceful resolution of the conflict.
112#house_resolution=397,112,397,house_resolution,False,referred,Reestablishing the House of Representatives Page Program.
111#house_bill=4497,111,4497,house_bill,False,referred,Wildlife and Zoological Veterinary Medicine Enhancement Act of 2010
111#house_bill=4496,111,4496,house_bill,False,referred,Helping Small Business Compete Act of 2010
111#house_bill=1543,111,1543,house_bill,False,referred,To amend the Internal Revenue Code of 1986 to impose a tax on bonuses received from companies receiving TARP funds.
107#house_concurrent_resolution=240,107,240,house_concurrent_resolution,False,referred,Expressing the sense of Congress with respect to the urgency of providing food and agricultural development assistance to civilian men, women, and children in Afghanistan, including Afghan refugees, and to the civilian populations of other countries in the central Asia region, including Pakistan, Iran, Kyrgyzstan, Turkmenistan, Tajikistan, and Uzbekistan.
111#house_bill=2894,111,2894,house_bill,False,referred,Voter Confidence and Increased Accessibility Act of 2009
111#house_bill=2548,111,2548,house_bill,False,referred,Keep America’s Waterfronts Working Act of 2009
111#house_bill=2891,111,2891,house_bill,False,referred,Access to Frontline Health Care Act of 2009
110#house_bill=7013,110,7013,house_bill,False,referred,Short-term Analog Flash and Emergency Readiness Act
111#house_bill=2892,111,2892,house_bill,False,enacted_signed,Department of Homeland Security Appropriations Act, 2010
112#house_bill=2074,112,2074,house_bill,False,pass_over_house,Veterans Sexual Assault Prevention and Health Care Enhancement Act
111#house_bill=1546,111,1546,house_bill,False,referred,Caring for Veterans with Traumatic Brain Injury Act of 2009
110#house_concurrent_resolution=391,110,391,house_concurrent_resolution,False,referred,Recognizing the disparities that are associated with predatory lending abuses in minority communities and expressing the sense of the Congress that as new abuses continue to emerge, such laws should ensure that all those responsible for representing and protecting families have the authority to act to address these new problems.
111#house_bill=2547,111,2547,house_bill,False,referred,Veterans 2nd Amendment Protection Act
110#house_concurrent_resolution=397,110,397,house_concurrent_resolution,False,referred,Expressing the sense of the Congress regarding sexual assaults and rape in the military.
111#house_bill=1015,111,1015,house_bill,False,referred,District of Columbia-Maryland Reunion Act
110#house_bill=538,110,538,house_bill,False,referred,South Texas Veterans Access to Care Act of 2007
110#house_bill=539,110,539,house_bill,False,referred,Buildings for the 21st Century Act
106#house_bill=3521,106,3521,house_bill,False,referred,Congressional Accountability for Regulatory Information Act of 2000
110#house_bill=4294,110,4294,house_bill,False,referred,Presidential Funding Act of 2007
112#house_bill=2787,112,2787,house_bill,False,referred,Medicare Diabetes Self-Management Training Act of 2011
110#house_bill=4296,110,4296,house_bill,False,referred,Medicare Electronic Medication and Safety Protection (E-MEDS) Act of 2007
110#house_bill=4297,110,4297,house_bill,False,referred,To amend the Internal Revenue Code of 1986 to extend certain expiring energy conservation provisions and to provide a tax credit for certain individuals using home heating oil.
110#house_bill=530,110,530,house_bill,False,referred,Military Educational Parity Act of 2007
110#house_bill=531,110,531,house_bill,False,referred,Retirement Security Education Act of 2007
112#house_bill=2788,112,2788,house_bill,False,referred,Competitive Elections Act of 2011
110#house_bill=533,110,533,house_bill,False,referred,Iraq Transition Act of 2007
107#senate_bill=148,107,148,senate_bill,False,referred,Hope for Children Act
